geohash,lat,lon
dr5rkun,40.671758120831946,-73.96213373837746
dr5rkup,40.672157218904424,-73.96061705390866
dr5rkuq,40.673398927335576,-73.96203830800515
dr5rkur,40.673436000630744,-73.96059585948768
dr5rkus,40.67490866115173,-73.96473568404436
dr5rkut,40.67484309548439,-73.96319017324578
dr5rkuu,40.675884972674346,-73.96487970320076
dr5rkuv,40.676186031502134,-73.96345643121488
dr5rkuw,40.675252979276046,-73.96186361453117
dr5rkux,40.67498537054345,-73.96058725103101
dr5rkuy,40.676227478008435,-73.96200806025898
dr5rkuz,40.67596254948794,-73.96073147123121
dr5rkv0,40.6779302466909,-73.97012800392885
dr5rkv1,40.67756811015379,-73.96889515752817
dr5rkv2,40.678905503269746,-73.9702736180491
dr5rkv3,40.678638191535455,-73.96899705751008
dr5rkv4,40.67739546523633,-73.96757629026399
dr5rkv5,40.67749954662078,-73.9658164930969
dr5rkv6,40.679263598094586,-73.96740068184096
dr5rkv7,40.67899626491996,-73.96611991525197
dr5rkv8,40.680645608418466,-73.97013968719453
dr5rkv9,40.6803786630827,-73.96886350493149
dr5rkvb,40.681509713066426,-73.97032476780284
dr5rkvc,40.68195816900393,-73.96878322199372
dr5rkvd,40.68011226266532,-73.96758715981373
dr5rkve,40.68061245222286,-73.96603260780059
dr5rkvf,40.68168761839856,-73.96751359274408
dr5rkvg,40.681558869267285,-73.96618687167478
dr5rkvh,40.67773756838441,-73.96470503621916
dr5rkvj,40.67746917605918,-73.96342922211642
dr5rkvk,40.67872405582158,-73.964849321795
dr5rkvm,40.67921538928262,-73.96329293195653
dr5rkvn,40.67765150680267,-73.96240794029686
dr5rkvp,40.67781721699574,-73.96055569683176
dr5rkvq,40.678946906118846,-73.96201827161907
dr5rkvr,40.67867994790694,-73.96074256004438
dr5rkvs,40.68031992330191,-73.96480190191446
dr5rkvt,40.68007789142832,-73.96348017387155
dr5rkvu,40.68171515213763,-73.9645154837361
dr5rkvv,40.68168156871087,-73.96343680408846
dr5rkvw,40.6805208717313,-73.96194380421265
dr5rkvx,40.68025969864377,-73.96066668749039
dr5rkvy,40.68156981533712,-73.9620638173459
dr5rkvz,40.681300509322405,-73.96078817996917
dr5rkw0,40.68312069495183,-73.98120597811429
dr5rkw1,40.68332426738248,-73.97969518272316
dr5rkw2,40.6844510955939,-73.98129373667373
dr5rkw3,40.684249274257404,-73.97999754599861
dr5rkw4,40.68290180306312,-73.97860655670077
dr5rkw5,40.68312050843464,-73.97708584594166
dr5rkw6,40.684456964327566,-73.97848405541669
dr5rkw7,40.6843865,-73.9769371
dr5rkw8,40.685592326460316,-73.98139175548062
dr5rkw9,40.68580807120133,-73.97987262085952
dr5rkwb,40.687123099949716,-73.98128558156805
dr5rkwc,40.687230099758544,-73.97975574842866
dr5rkwd,40.68573052887042,-73.97867360949184
dr5rkwe,40.68580431862165,-73.977144310411
dr5rkwf,40.687198108078015,-73.97825797401481
dr5rkwg,40.68734701051658,-73.97701470375121
dr5rkwh,40.68338429153542,-73.9756361058041
dr5rkwj,40.683118978912276,-73.97435955408216
dr5rkwk,40.68440265489109,-73.97604486223341
dr5rkwm,40.68446933445306,-73.9740688500358
dr5rkwn,40.682994549607194,-73.9730312634326
dr5rkwp,40.6830725310346,-73.97177171457173
dr5rkwq,40.684424730369415,-73.97307902504316
dr5rkwr,40.68443741975027,-73.97159567103759
dr5rkws,40.685855360748704,-73.97533607747685
dr5rkwt,40.68581092897984,-73.97434103647292
dr5rkwu,40.68707153232919,-73.97573527112209
dr5rkwv,40.68721713627378,-73.97438789055948
dr5rkww,40.68582078347936,-73.973039520784
dr5rkwx,40.68583505834271,-73.97138691379571
dr5rkwy,40.687373243325254,-73.97304656279975
dr5rkwz,40.68717675736678,-73.97165637484963
dr5rkx0,40.68847171409982,-73.98104042782394
dr5rkx1,40.68850046787617,-73.97990944223325
dr5rkx2,40.689921943019186,-73.98124716969942
dr5rkx3,40.689882835693226,-73.9798776971023
dr5rkx4,40.688557240647526,-73.97844414701075
dr5rkx5,40.688581709209075,-73.97686710523357
dr5rkx6,40.68995768161953,-73.9784987926692
dr5rkx7,40.68991736378402,-73.97729388157428
dr5rkx8,40.6915860213499,-73.9818225115074
dr5rkx9,40.691955951451106,-73.979828599961
dr5rkxb,40.692510173392385,-73.98136834854277
dr5rkxc,40.69266090431672,-73.97987415649942
dr5rkxd,40.6912689830092,-73.97884659196507
dr5rkxf,40.69262943398271,-73.97904316401943
dr5rkxg,40.69261582326472,-73.97767651899997
dr5rkxh,40.68854040582182,-73.97587066414808
dr5rkxj,40.68860652746917,-73.97390200266452
dr5rkxk,40.6897239818175,-73.97576743254827
dr5rkxm,40.689673096231786,-73.97439596501003
dr5rkxn,40.68856320742679,-73.97291526029073
dr5rkxp,40.6885197193958,-73.97192511195738
dr5rkxq,40.689906134140315,-73.9731823936447
dr5rkxr,40.689972771606485,-73.97122744977426
dr5rkxv,40.69274461050648,-73.97374527319096
dr5rkxw,40.69124905073564,-73.97344910650419
dr5rkxx,40.6913151561421,-73.97149552512012
dr5rkxy,40.6927013942362,-73.9727458976027
dr5rkxz,40.6926581587864,-73.97176225365286
dr5rky0,40.68299630832138,-73.97083242608714
dr5rky1,40.68306377626414,-73.9688511519331
dr5rky2,40.684595198067385,-73.97014659121662
dr5rky3,40.68440683186304,-73.96911586882499
dr5rky4,40.68302384957808,-73.96781458349635
dr5rky5,40.68309356956437,-73.96583194152494
dr5rky6,40.68427050019356,-73.96748174492176
dr5rky7,40.68442574523319,-73.966139279772
dr5rky8,40.68579142187246,-73.97039668473398
dr5rky9,40.685749742877874,-73.96938317586594
dr5rkyb,40.68713324786198,-73.9706625657006
dr5rkyc,40.68720663409352,-73.96865219610552
dr5rkyd,40.685824406911415,-73.96735534727037
dr5rkye,40.68578112763753,-73.96636212554613
dr5rkyf,40.687167131843765,-73.96762352241095
dr5rkyg,40.68712374994831,-73.96662962809108
dr5rkyh,40.68305794074452,-73.96478260716336
dr5rkyj,40.683024025688155,-73.96370703448557
dr5rkyk,40.68457906902621,-73.96479704352966
dr5rkym,40.684479351209895,-73.96300913876784
dr5rkyn,40.68309059402024,-73.96175017137573
dr5rkyp,40.68304606830251,-73.96076647378298
dr5rkyq,40.68443360649937,-73.96201622609583
dr5rkyr,40.68438910418283,-73.96103356378886
dr5rkys,40.685865560831054,-73.96428840299713
dr5rkyt,40.68581989989973,-73.96327935820216
dr5rkyu,40.68720273469797,-73.96457073784738
dr5rkyv,40.68699505973959,-73.96335648152849
dr5rkyw,40.685821696787194,-73.96190458474356
dr5rkyx,40.685809090239246,-73.96064812780162
dr5rkyy,40.68715031844402,-73.96201489564073
dr5rkyz,40.687305519284145,-73.96067266959064
dr5rkz0,40.68858842413828,-73.96994887018826
dr5rkz1,40.68854896514834,-73.96892032767074
dr5rkz2,40.68993115914344,-73.97021572979453
dr5rkz3,40.68989176973457,-73.96918745284987
dr5rkz4,40.688509752343485,-73.96789183313672
dr5rkz5,40.68858145546736,-73.96589850650673
dr5rkz6,40.6899623488478,-73.96719708833734
dr5rkz7,40.689919118156205,-73.96620254051847
dr5rkz8,40.69127409944182,-73.97048391846761
dr5rkz9,40.69121226412279,-73.96918273472978
dr5rkzb,40.69261682420583,-73.97074943445463
dr5rkzc,40.69269209589995,-73.96872404186833
dr5rkzd,40.6913050956954,-73.96746393289813
dr5rkze,40.691262203975874,-73.966467991642
dr5rkzf,40.692647820464,-73.96772929513196
dr5rkzg,40.692715065685476,-73.96576580227551
dr5rkzh,40.68852548786018,-73.96491383861476
dr5rkzj,40.688491719486905,-73.96338191929114
dr5rkzk,40.689834926386226,-73.96474888857246
dr5rkzm,40.68998894890117,-73.96340676348605
dr5rkzn,40.68864680783544,-73.96203929142263
dr5rkzp,40.68880139272685,-73.96069740813522
dr5rkzq,40.68990490130069,-73.96219770885666
dr5rkzr,40.68997423823399,-73.96022050501342
dr5rkzs,40.6913260765027,-73.96454245044949
dr5rkzt,40.69127411986567,-73.96360941550729
dr5rkzu,40.69268083150212,-73.96469841325282
dr5rkzv,40.692699402687964,-73.96316343458534
dr5rkzx,40.69131770023497,-73.96050104304865
dr5rkzy,40.69267819712345,-73.96197455859905
dr5rkzz,40.69265451262705,-73.96078961094794
dr5rm00,40.65028099324984,-73.95931427316403
dr5rm01,40.65040596786023,-73.95793232531467
dr5rm02,40.65151794117552,-73.95898542626162
dr5rm03,40.651464053911326,-73.95801236122519
dr5rm04,40.65048617617603,-73.95656736620205
dr5rm05,40.65012169493972,-73.95475885865386
dr5rm06,40.651318056160925,-73.95651350156558
dr5rm07,40.6513945194461,-73.95514626752195
dr5rm08,40.65284270825822,-73.95930959902412
dr5rm09,40.652999323545416,-73.95791421081364
dr5rm0b,40.65418775390038,-73.95956980052041
dr5rm0c,40.65367406059249,-73.95784238413921
dr5rm0d,40.65269440163749,-73.956511484452
dr5rm0e,40.652361246670466,-73.95511032748234
dr5rm0f,40.654239967968756,-73.95621352101911
dr5rm0g,40.65384051570442,-73.95511429312889
dr5rm0h,40.64960914574082,-73.95374675432993
dr5rm0j,40.65010088266032,-73.95240808263222
dr5rm0k,40.65147499668404,-73.95378108956
dr5rm0m,40.65155373740037,-73.9524150983389
dr5rm0n,40.65008658244909,-73.95132528767057
dr5rm0p,40.65011038636286,-73.94949821450227
dr5rm0q,40.651625846061215,-73.95104806207546
dr5rm0r,40.65147505836894,-73.94964456031057
dr5rm0s,40.652846729558526,-73.95379587911525
dr5rm0t,40.65282968249886,-73.95270108099308
dr5rm0u,40.653921985659096,-73.95374960472593
dr5rm0v,40.654004225655335,-73.95238520519963
dr5rm0w,40.652576516684256,-73.95100998880065
dr5rm0x,40.65283931454232,-73.94979007330082
dr5rm0y,40.65408482603105,-73.95102033991208
dr5rm0z,40.654167852911854,-73.94965514852869
dr5rm10,40.65568778365888,-73.95928474163132
dr5rm11,40.655775328258585,-73.95792233208412
dr5rm12,40.65728807122252,-73.95930814648943
dr5rm13,40.65662435062424,-73.95786362926931
dr5rm14,40.655604113436006,-73.95635915443393
dr5rm15,40.655949086938065,-73.95519257646113
dr5rm16,40.65696862581426,-73.95650604101117
dr5rm17,40.65679314939806,-73.95513636192037
dr5rm18,40.65814466846469,-73.95925342738977
dr5rm19,40.65822921073897,-73.95788897103074
dr5rm1b,40.65957658440037,-73.95925965699611
dr5rm1c,40.65966163656185,-73.95789546483489
dr5rm1d,40.65831369412928,-73.95652485688314
dr5rm1e,40.6583982063869,-73.95516112670695
dr5rm1f,40.659746715255,-73.95653129443869
dr5rm1g,40.659831220080015,-73.9551676270844
dr5rm1h,40.655202748166175,-73.9537398323834
dr5rm1j,40.65560609472728,-73.95218827110195
dr5rm1k,40.656876241531705,-73.95377142402114
dr5rm1m,40.656960350540665,-73.95240726270275
dr5rm1n,40.655369249574015,-73.95101230915739
dr5rm1p,40.6554477659891,-73.94964640262768
dr5rm1q,40.657045625901986,-73.95104297761324
dr5rm1r,40.657131434303366,-73.94967955140764
dr5rm1s,40.658483771609234,-73.95379634373842
dr5rm1t,40.6585683194241,-73.9524325185596
dr5rm1u,40.659915794540396,-73.95380288635565
dr5rm1v,40.66000033388494,-73.95243903171514
dr5rm1w,40.658652557614026,-73.95106800849972
dr5rm1x,40.65873812644331,-73.94970491847043
dr5rm1y,40.659374025178735,-73.95099844127392
dr5rm1z,40.659458905885174,-73.94963349029734
dr5rm20,40.6500874335891,-73.94851289511492
dr5rm21,40.65012024589861,-73.94658751231212
dr5rm22,40.65145495299696,-73.94864673769014
dr5rm23,40.65148569818211,-73.94673467399085
dr5rm24,40.650096578856484,-73.94560847664457
dr5rm25,40.65012987517302,-73.943695351041
dr5rm26,40.65146084572388,-73.94575498065711
dr5rm27,40.65149418730016,-73.94384199049539
dr5rm28,40.6527212736321,-73.9482767245022
dr5rm29,40.652849450944046,-73.94687850740779
dr5rm2b,40.65425712484666,-73.94829236827209
dr5rm2c,40.65421444458813,-73.94701930666356
dr5rm2d,40.652878109836536,-73.94554481425517
dr5rm2e,40.65296224030206,-73.94417959073365
dr5rm2f,40.654443162233875,-73.9455671166493
dr5rm2g,40.65422275726266,-73.94413137853965
dr5rm2h,40.65010579747234,-73.94271583977809
dr5rm2j,40.65007895134603,-73.94177376256259
dr5rm2k,40.651469619404146,-73.94286397130975
dr5rm2m,40.65120112126046,-73.94139113157699
dr5rm2p,40.65008566197972,-73.93891735468702
dr5rm2q,40.651474154774576,-73.94004605063364
dr5rm2r,40.65134596532913,-73.93866343969069
dr5rm2s,40.652834467919924,-73.94300825557906
dr5rm2t,40.65286500148918,-73.94113360001488
dr5rm2u,40.654195561263535,-73.94316432295753
dr5rm2v,40.65422951518405,-73.94127867083016
dr5rm2w,40.652838698182116,-73.94019057597171
dr5rm2x,40.652874114796866,-73.93824152191058
dr5rm2y,40.6542023951094,-73.94033767696823
dr5rm2z,40.654238371890834,-73.93838770492484
dr5rm30,40.65552781384846,-73.9482809159983
dr5rm31,40.65560869527672,-73.94691614266043
dr5rm32,40.65691100204352,-73.94828183876317
dr5rm33,40.656968218743295,-73.94681776099961
dr5rm34,40.65569161052629,-73.94555173902287
dr5rm35,40.65577603263286,-73.94418813412436
dr5rm36,40.65708194676245,-73.94555511074022
dr5rm37,40.65714821246993,-73.94417986314326
dr5rm38,40.657976984131345,-73.94824557346733
dr5rm39,40.65806933363852,-73.94688272735846
dr5rm3b,40.65954403001015,-73.94826963146814
dr5rm3c,40.65962654156244,-73.9469051560664
dr5rm3d,40.65816301516695,-73.94552016497921
dr5rm3f,40.65970607371515,-73.94554064065376
dr5rm3g,40.65978993042774,-73.94417598776397
dr5rm3h,40.65586039324973,-73.94282211271732
dr5rm3j,40.65559349220041,-73.9414246060214
dr5rm3m,40.65688844277176,-73.94153271094137
dr5rm3n,40.65556703975274,-73.94048543876836
dr5rm3p,40.6556024457611,-73.93853579425712
dr5rm3q,40.656882204436684,-73.94003900349513
dr5rm3u,40.65987552300939,-73.94281250653576
dr5rm3v,40.659720763526025,-73.94135601693044
dr5rm3w,40.65856629838929,-73.94006654531482
dr5rm3x,40.65858527313928,-73.93870302799694
dr5rm3y,40.659734660055804,-73.93969853903721
dr5rm3z,40.65942724610471,-73.938643636663
dr5rm40,40.661034227834726,-73.95926824736956
dr5rm41,40.66112018710214,-73.95790465186093
dr5rm42,40.66260315315016,-73.959289541391
dr5rm43,40.662687167860085,-73.95792542939488
dr5rm44,40.66120587920434,-73.95654041798423
dr5rm45,40.661289821809554,-73.955185766403
dr5rm46,40.66277212753929,-73.95656188789316
dr5rm47,40.66208528142233,-73.95511337314859
dr5rm48,40.66389168002896,-73.95948187700435
dr5rm49,40.663476534712125,-73.95786242488148
dr5rm4b,40.665142273938,-73.95897763112158
dr5rm4c,40.6653615,-73.95853
dr5rm4d,40.663561708712926,-73.95649805540373
dr5rm4e,40.66364728053807,-73.95513441793565
dr5rm4f,40.6650461,-73.9565988
dr5rm4g,40.66519963112699,-73.95501357687434
dr5rm4h,40.661098585145545,-73.95358528709652
dr5rm4j,40.66072009222677,-73.95236748245253
dr5rm4k,40.6624636000508,-73.95373219651442
dr5rm4m,40.66225625413621,-73.95238583387162
dr5rm4n,40.6611093929384,-73.95067479631078
dr5rm4p,40.66088923568613,-73.9496397403261
dr5rm4q,40.662340878382054,-73.9510215637193
dr5rm4r,40.66242490116385,-73.94965672602628
dr5rm4s,40.66383626879205,-73.95384045894633
dr5rm4t,40.66381725113713,-73.95240587131586
dr5rm4u,40.665203606486955,-73.95372251275593
dr5rm4v,40.66547865521486,-73.95238235398926
dr5rm4w,40.66383767843054,-73.95096696447533
dr5rm4x,40.66398778941575,-73.94967819963139
dr5rm4y,40.665200334962044,-73.95094031443466
dr5rm4z,40.66533081134769,-73.94964935646584
dr5rm50,40.66657137324027,-73.95922738964752
dr5rm51,40.66684557721355,-73.95780524821731
dr5rm52,40.66808493358466,-73.95922506305686
dr5rm53,40.66781932308266,-73.95794862961189
dr5rm54,40.666584013041046,-73.9565466885047
dr5rm55,40.66653119668063,-73.95515913548647
dr5rm56,40.66786233235971,-73.95608575993694
dr5rm57,40.66831648257933,-73.95511971777118
dr5rm58,40.66906519732851,-73.95937276165635
dr5rm59,40.66967436215531,-73.95777810777302
dr5rm5b,40.67071569190088,-73.9592684444809
dr5rm5c,40.670664775211606,-73.95791342885164
dr5rm5d,40.669413057978325,-73.9564969600827
dr5rm5e,40.66920724878237,-73.95516497887378
dr5rm5f,40.67058873488258,-73.95656855356887
dr5rm5g,40.67068353089745,-73.95507211853199
dr5rm5h,40.666450967988155,-73.95379422194446
dr5rm5j,40.66637514409475,-73.95242761969683
dr5rm5k,40.66793687792301,-73.95346541963909
dr5rm5m,40.66816667439191,-73.9523878142587
dr5rm5n,40.666568150789814,-73.95080969020992
dr5rm5p,40.66622679603489,-73.94969440054912
dr5rm5q,40.66809127772623,-73.95102153657693
dr5rm5r,40.66801752285051,-73.94965525650869
dr5rm5s,40.66913759479768,-73.95379765360708
dr5rm5t,40.66906545399301,-73.95243190640889
dr5rm5u,40.67092526796546,-73.95376277503213
dr5rm5v,40.67085529384494,-73.95239303445446
dr5rm5w,40.66899130128218,-73.95106635385226
dr5rm5x,40.66959986280291,-73.94963558285284
dr5rm5y,40.67078119370004,-73.95102678016777
dr5rm5z,40.67070667975739,-73.9496602598972
dr5rm60,40.66097457310077,-73.94827580644025
dr5rm61,40.66106067587372,-73.94691166539789
dr5rm62,40.66250948157283,-73.94829319108018
dr5rm63,40.66259437864085,-73.94692890918199
dr5rm64,40.66109070068267,-73.9454818742374
dr5rm65,40.661229358824066,-73.94418332074203
dr5rm66,40.66245840824753,-73.94560039081996
dr5rm67,40.662761943070755,-73.94420029601005
dr5rm68,40.66385500300195,-73.94811676615447
dr5rm69,40.664147448484684,-73.94694358941874
dr5rm6b,40.665255313670926,-73.94828331647942
dr5rm6c,40.665181613418326,-73.94691705218095
dr5rm6d,40.66383126455581,-73.9455011755341
dr5rm6e,40.663830425251014,-73.9441093343498
dr5rm6f,40.66510812505148,-73.94555064561456
dr5rm6g,40.66503385541207,-73.94418453017414
dr5rm6h,40.66109509408407,-73.94266351968758
dr5rm6j,40.66139771222711,-73.9414544292702
dr5rm6k,40.66246020552739,-73.94279858093252
dr5rm6m,40.6621462403445,-73.94138691343662
dr5rm6n,40.66109912061642,-73.9398452939029
dr5rm6p,40.66085707361933,-73.93864997924723
dr5rm6q,40.66246144565139,-73.94000235605995
dr5rm6r,40.66231622100812,-73.93865911902044
dr5rm6s,40.66382897751722,-73.94272078201261
dr5rm6t,40.66398912932029,-73.9414058611926
dr5rm6u,40.66519567210988,-73.94258925088171
dr5rm6v,40.66531286672285,-73.94141349825861
dr5rm6w,40.66391058831538,-73.94004051733138
dr5rm6x,40.66383572637004,-73.93867506364128
dr5rm6y,40.665269680891875,-73.9400436157446
dr5rm6z,40.66562956767212,-73.93863352528692
dr5rm70,40.66656625624915,-73.9480272285093
dr5rm71,40.66653702880264,-73.9469192997131
dr5rm72,40.667943262877785,-73.94828894277137
dr5rm73,40.66786947145588,-73.9469224808891
dr5rm74,40.666450508651096,-73.94555567982863
dr5rm75,40.66637479044532,-73.9441873628403
dr5rm76,40.667795298402055,-73.94555627283748
dr5rm77,40.66772080247869,-73.94419018356844
dr5rm78,40.669526811140344,-73.94826945038083
dr5rm79,40.66945266131105,-73.94690258628926
dr5rm7b,40.67063230976562,-73.94829458984366
dr5rm7c,40.67062259728624,-73.94692231543664
dr5rm7d,40.66937825425315,-73.94553640318712
dr5rm7e,40.669300809408675,-73.94417078619445
dr5rm7f,40.6705434006908,-73.94555695564465
dr5rm7g,40.670464366311634,-73.94419184797887
dr5rm7h,40.666745518820775,-73.94277904907463
dr5rm7j,40.66667142560223,-73.94141315267656
dr5rm7k,40.66812505337356,-73.94278377810768
dr5rm7m,40.66804883335067,-73.94141345541698
dr5rm7n,40.66659792966615,-73.94004653056149
dr5rm7p,40.66652373844913,-73.93868102028742
dr5rm7q,40.667967644232924,-73.9400446828532
dr5rm7r,40.66824329397222,-73.93864387286864
dr5rm7s,40.66922171296284,-73.94280528762543
dr5rm7t,40.6693755073055,-73.94141717705551
dr5rm7u,40.67038409584167,-73.94282694489013
dr5rm7v,40.67030714757295,-73.94145804368709
dr5rm7w,40.66930415003214,-73.94005016297513
dr5rm7x,40.66922586085032,-73.93868346901462
dr5rm7y,40.671075109316874,-73.94001146218473
dr5rm7z,40.671000491456596,-73.9386471518897
dr5rm80,40.65011920005184,-73.93700665747879
dr5rm81,40.650094534681976,-73.93602610674274
dr5rm82,40.6514135248042,-73.93729648960439
dr5rm83,40.651480394276234,-73.9359286191877
dr5rm84,40.64984309009382,-73.93452765869945
dr5rm85,40.650103788039246,-73.9331328685267
dr5rm86,40.651547596636334,-73.93456176873624
dr5rm87,40.65146771177154,-73.9332808403325
dr5rm88,40.65284769117857,-73.9372983779524
dr5rm89,40.6528232281016,-73.93631944386122
dr5rm8b,40.6542118853337,-73.9374426281012
dr5rm8c,40.65424655294683,-73.93549519623996
dr5rm8d,40.652855837297324,-73.93440701506188
dr5rm8e,40.65283263208815,-73.93342932984399
dr5rm8f,40.65422062176634,-73.93455254567137
dr5rm8g,40.65419615753854,-73.93357194723087
dr5rm8h,40.6500119780132,-73.93179873455573
dr5rm8j,40.65009553394498,-73.93043444338669
dr5rm8k,40.65167048611696,-73.93182405010384
dr5rm8m,40.65147898950325,-73.93035370353894
dr5rm8n,40.650179649321,-73.92907002551871
dr5rm8p,40.65026251210622,-73.92770586874886
dr5rm8q,40.651456426588624,-73.9293390985262
dr5rm8r,40.651490091103085,-73.92742538017319
dr5rm8s,40.652865204794715,-73.9315158049145
dr5rm8t,40.65284310653071,-73.93049963226265
dr5rm8u,40.65422961478076,-73.9316602754308
dr5rm8v,40.65420750794251,-73.9306471480654
dr5rm8w,40.65282184317768,-73.92948531506572
dr5rm8x,40.652854607456014,-73.92757299968359
dr5rm8y,40.65424312848892,-73.92869647489265
dr5rm8z,40.6542186812912,-73.92771712861145
dr5rm90,40.65557530223075,-73.9375912908794
dr5rm91,40.655612318467426,-73.9356414548866
dr5rm93,40.65697500503777,-73.93578415672536
dr5rm94,40.65558473509039,-73.93469869862332
dr5rm95,40.65562155209966,-73.93275127939098
dr5rm96,40.65637963920246,-73.9344903108208
dr5rm97,40.6564618253333,-73.9331317838832
dr5rm98,40.65836554809353,-73.93691069275174
dr5rm99,40.65834033993406,-73.93593065189849
dr5rm9b,40.65972877977416,-73.93705670016033
dr5rm9c,40.65970486793526,-73.93607433133421
dr5rm9d,40.658087142867025,-73.93452901317161
dr5rm9e,40.6583378302127,-73.933181619329
dr5rm9f,40.65973696846061,-73.93416161741604
dr5rm9h,40.655594019380864,-73.93180626111665
dr5rm9j,40.655358195342366,-73.9304098929701
dr5rm9k,40.65695598656113,-73.93196126198049
dr5rm9m,40.656647612759734,-73.9303942671671
dr5rm9n,40.65544238957824,-73.92904578503635
dr5rm9p,40.65552682322786,-73.92768137623375
dr5rm9q,40.65697166348394,-73.92898854824568
dr5rm9r,40.65682195297655,-73.92767306579236
dr5rm9s,40.65825265994117,-73.93179922668332
dr5rm9t,40.65833722425116,-73.93043486141904
dr5rm9u,40.659715630181026,-73.93177752794192
dr5rm9v,40.6597270949754,-73.93022176839862
dr5rm9w,40.65833600733415,-73.9291342225587
dr5rm9x,40.65850620554239,-73.9277058414081
dr5rm9y,40.65970075451141,-73.92927887379435
dr5rm9z,40.65971901972245,-73.92768016492438
dr5rmb0,40.65010171136158,-73.92629942359883
dr5rmb1,40.650075108248394,-73.92535647487553
dr5rmb2,40.651465828388105,-73.92644669990085
dr5rmb3,40.65149912470622,-73.92453209670666
dr5rmb4,40.65010770943167,-73.92360370061388
dr5rmb5,40.65008426101316,-73.92246518767327
dr5rmb6,40.65147541179386,-73.9235461382987
dr5rmb7,40.6512515,-73.9225891
dr5rmb8,40.652830321156706,-73.92659317602238
dr5rmb9,40.65286382056532,-73.92467961986442
dr5rmbb,40.65407070598494,-73.92629896099791
dr5rmbc,40.654155014454,-73.92493498304289
dr5rmbd,40.652839188232804,-73.92369875941054
dr5rmbe,40.65291760698413,-73.92251799170114
dr5rmbf,40.65423825297015,-73.92357064106376
dr5rmbg,40.654217446759226,-73.92218141275197
dr5rmbh,40.65011854922323,-73.9205210351624
dr5rmbj,40.65007809714715,-73.91948403826729
dr5rmbk,40.651483666603454,-73.92066278384215
dr5rmbm,40.651328617099814,-73.91967038174339
dr5rmbn,40.650022835284105,-73.91819730221289
dr5rmbp,40.650004744718224,-73.91685225515708
dr5rmbq,40.65131411086997,-73.91789578017239
dr5rmbr,40.65129920374942,-73.91697440433111
dr5rmbs,40.65284810503776,-73.9208022600372
dr5rmbt,40.652887765284575,-73.91938100966416
dr5rmbu,40.654270156301536,-73.92081927976155
dr5rmbv,40.654225281484536,-73.91944848031197
dr5rmbw,40.653073837247234,-73.91772304357897
dr5rmbx,40.653020038445455,-73.91643106467295
dr5rmby,40.654268772716605,-73.91807289597317
dr5rmbz,40.65421468834692,-73.91670261945609
dr5rmc0,40.65561012834705,-73.92631696204552
dr5rmc1,40.655592001867554,-73.92497234187536
dr5rmc2,40.65690740759142,-73.92630850769089
dr5rmc3,40.65699087852008,-73.92494421285973
dr5rmc4,40.6557827385893,-73.92359112145039
dr5rmc5,40.65575662504198,-73.92194122585965
dr5rmc6,40.657070275816004,-73.92340656022552
dr5rmc7,40.65696193690264,-73.9221896020805
dr5rmc8,40.65840287337461,-73.92621658503964
dr5rmc9,40.65838654470642,-73.92487011398532
dr5rmcb,40.65969999514027,-73.9263367250637
dr5rmcc,40.65964670606737,-73.92504504984447
dr5rmcd,40.65833346727919,-73.9235796252267
dr5rmce,40.65827813072143,-73.92229175048915
dr5rmcf,40.65959290026679,-73.92375782862095
dr5rmcg,40.659745227464974,-73.92223062386678
dr5rmch,40.65570318147944,-73.92065145470328
dr5rmcj,40.65564999812218,-73.91936211400547
dr5rmck,40.65696336719533,-73.92082794285795
dr5rmcm,40.6569097930065,-73.91953784508638
dr5rmcn,40.65559682742159,-73.91807062673772
dr5rmcp,40.65554051501798,-73.91678589494128
dr5rmcq,40.656877345810905,-73.91797469601488
dr5rmcr,40.65690719132627,-73.91679520110121
dr5rmcs,40.65833726749654,-73.92080731601804
dr5rmct,40.65817028703454,-73.91971408307981
dr5rmcu,40.6594850030425,-73.921178161757
dr5rmcv,40.659537199489336,-73.91972464284795
dr5rmcw,40.658221898313954,-73.9182604577387
dr5rmcx,40.65822131592076,-73.91688815646869
dr5rmcy,40.659662768246434,-73.91801812065701
dr5rmcz,40.65979665694421,-73.91672349025802
dr5rmd0,40.66109285172352,-73.93720291223718
dr5rmd2,40.66245731208661,-73.93734746548618
dr5rmd3,40.66248435630233,-73.93593131061459
dr5rmd4,40.661103874884525,-73.93431545379214
dr5rmd5,40.66122408424279,-73.93319599360038
dr5rmd6,40.66246616644022,-73.93445554310652
dr5rmd7,40.662645576513526,-73.9331996126426
dr5rmd8,40.66376120802934,-73.93730851586346
dr5rmd9,40.66373609276655,-73.93593805251454
dr5rmdb,40.66519041855106,-73.93701887904182
dr5rmdc,40.66547372420432,-73.93590160114542
dr5rmdd,40.66382349674704,-73.9343699955237
dr5rmde,40.66354647836717,-73.93320466506289
dr5rmdf,40.66539595820642,-73.93453615903265
dr5rmdg,40.66532293866779,-73.93317138068308
dr5rmdh,40.66090443338391,-73.93178610999233
dr5rmdj,40.66109116755997,-73.93036781185697
dr5rmdk,40.66253147842859,-73.93181343684506
dr5rmdm,40.66234983805014,-73.93060714302281
dr5rmdn,40.66103457731694,-73.9291448575769
dr5rmdp,40.661015181915616,-73.9278004706583
dr5rmdq,40.66233229959032,-73.92926274114039
dr5rmdr,40.66227722233151,-73.9279753388834
