,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
587,6.0,910.0,235.0,224.52790257292617,8.0,4328.03018524597,6385.0,413.0,-0.10401057218732035,976.1725345500163,645.5163089501439,0.6400196552276611,108.0
588,6.0,911.0,290.0,459.721347200871,7.0,4467.294841882569,6367.0,422.0,-0.018468889738784355,1309.8730910511804,799.6788059730316,0.6439869403839111,147.0
589,6.0,912.0,252.0,429.17165895434056,11.0,4597.9949236161665,6355.0,409.0,-0.11161599009889756,1064.5802489933558,638.196696686733,0.6315202713012695,124.0
590,6.0,913.0,244.0,348.67832592642833,28.0,4750.422881403125,6361.0,423.0,-0.1578253773896563,1095.1070095238974,683.5836177187739,0.6448225975036621,89.0
591,6.0,914.0,229.0,355.3314093665743,16.0,4965.520952723118,6361.0,482.0,-0.20672491203157506,941.0326630223426,594.4438834496541,0.7105696201324463,109.0
592,6.0,915.0,250.0,301.93146029493477,4.0,5077.32514550236,6366.0,418.0,-0.17186280283937094,1171.2827027274761,678.4406521804631,0.6390678882598877,121.0
593,6.0,916.0,272.0,320.67552217545295,20.0,5208.6150611565245,6363.0,397.0,-0.17278688283045085,1262.9528712132014,757.8046758666751,0.6206905841827393,114.0
594,6.0,917.0,254.0,295.76698361408296,20.0,5242.990831231823,6364.0,430.0,-0.2217249588167931,1017.7675980594358,614.0035121700494,0.6674256324768066,104.0
595,6.0,918.0,268.0,422.37203846352963,17.0,5237.45060308108,6342.0,411.0,-0.1781920676822608,1092.5257853846997,700.4961443711072,0.6397550106048584,127.0
596,6.0,919.0,237.0,280.4804469312722,10.0,4955.4226450044725,6372.0,461.0,-0.16468159741165778,904.004180642427,691.6761195936706,0.7165722846984863,104.0
597,6.0,920.0,269.0,449.19436834558945,24.0,4750.578005400638,6353.0,466.0,-0.11958969300371791,1036.2122591561056,708.0752218639245,0.7020769119262695,122.0
598,6.0,921.0,254.0,269.5117729784872,20.0,4678.703237203468,6345.0,417.0,-0.13596269328826338,1145.417188245512,709.1948136676219,0.6631884574890137,105.0
599,6.0,922.0,214.0,275.54068372993817,7.0,4649.070777809295,6359.0,433.0,-0.149677729873531,1000.9692880904768,666.8780496093095,0.6494140625,102.0
600,6.0,923.0,238.0,259.74506808397314,16.0,4645.15517692436,6365.0,435.0,-0.1470741055486826,1055.7737739425502,647.0905056200572,0.6494457721710205,93.0
