,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
0,4.0,323.0,103.0,211.51282351952025,14.0,0.0,7817.0,0.0,0.6226925467588497,1425.0823313241283,1073.8744737471125,0.17806243896484375,49.0
1,4.0,324.0,68.0,153.43566433148925,7.0,0.0,7782.0,0.0,0.1455713916081688,333.8877508259186,277.6863945504515,0.1775493621826172,27.0
2,4.0,325.0,58.0,98.30615190644907,7.0,0.0,7749.0,0.0,0.12443812204836047,267.7503504887343,214.90171083079986,0.17714595794677734,26.0
3,4.0,326.0,85.0,182.61393510133743,14.0,0.0,7699.0,0.0,0.16567075090505734,289.1252321999443,225.17036905998066,0.17791533470153809,43.0
4,4.0,327.0,82.0,167.2710785229911,10.0,2.0,7657.0,2.0,0.1636393834110954,328.92301069965924,278.1548535489105,0.20425677299499512,36.0
5,4.0,328.0,88.0,150.56810074344165,14.0,4.0,7614.0,4.0,0.1650118406548451,307.1214445975029,254.66889849291601,0.1965320110321045,46.0
6,4.0,329.0,92.0,159.98617785683132,12.0,5.0,7577.0,2.0,0.17638612387136043,403.8062336286848,298.9777221474801,0.2010641098022461,38.0
7,4.0,330.0,80.0,142.88244095799186,8.0,10.0,7551.0,5.0,0.17056459726098505,399.4742307328888,327.22275011720285,0.20920729637145996,31.0
8,4.0,331.0,99.0,198.47521777618257,17.0,19.0,7514.0,10.0,0.20756183577740162,446.2447805744778,327.3215067503338,0.2191154956817627,41.0
9,4.0,332.0,91.0,156.1126846526471,15.0,20.0,7503.0,2.0,0.18935788245586327,405.40807951870465,325.76634842895146,0.20480704307556152,30.0
10,4.0,333.0,84.0,114.37620058274167,15.0,31.0,7484.0,12.0,0.15086774478191378,296.26307160121814,216.86316383451413,0.22013115882873535,35.0
11,4.0,334.0,88.0,129.7433412440916,14.0,39.0,7465.0,9.0,0.1840363664055693,349.3365184357708,306.7451774274077,0.21283960342407227,45.0
12,4.0,335.0,90.0,154.85915893600747,18.0,7315.0,7449.0,7283.0,-0.7537731166736164,309.3944501281694,254.31062131316958,7.492949485778809,41.0
13,4.0,336.0,92.0,130.75592580870818,17.0,7301.0,7426.0,9.0,-0.7273680036534504,432.0086200433152,329.52731944613697,0.22301530838012695,31.0
14,4.0,337.0,82.0,110.27475197917363,13.0,7281.0,7430.0,6.0,-0.7344227342467242,392.05183822401796,317.84364333327994,0.21526312828063965,31.0
15,4.0,338.0,77.0,114.07428969173691,11.0,7284.042890065995,7430.0,27.0,-0.7577579212803557,357.8015406400882,256.6923339262621,0.23706841468811035,29.0
16,4.0,339.0,75.0,111.74376196540409,12.0,7281.582982069514,7422.0,17.0,-0.7671239072958568,232.67387204689112,228.69015618257527,0.22255897521972656,35.0
17,4.0,340.0,84.0,105.999462457111,13.0,7270.40331607052,7407.0,17.0,-0.7381881169720264,358.83251128354823,311.61119377997784,0.22048687934875488,38.0
18,4.0,341.0,79.0,95.24269567219496,9.0,7253.044609751331,7399.0,14.0,-0.7257657830817039,447.1120307993024,336.14359284946386,0.22589755058288574,33.0
19,4.0,342.0,85.0,111.21176339965446,7.0,7207.772962105765,7391.0,12.0,-0.7208846181759427,392.1666393708765,302.7978499219935,0.21410441398620605,43.0
20,4.0,343.0,73.0,78.55310276499658,10.0,7176.784365537938,7378.0,25.0,-0.7306177062348738,327.4667563910207,276.39017893681284,0.2446446418762207,31.0
21,4.0,344.0,88.0,116.31279049490107,7.0,7132.871048459293,7359.0,18.0,-0.6922282014904466,380.44673941567453,318.0735693803472,0.2257862091064453,46.0
22,4.0,345.0,89.0,85.12189371121858,9.0,7095.19687004798,7347.0,19.0,-0.7171231851458639,354.18320897078047,269.90114786624326,0.22560453414916992,37.0
23,4.0,346.0,83.0,126.9289573850829,4.0,7065.87582486376,7319.0,24.0,-0.699452147241276,453.4368824669709,297.2373970415629,0.24277257919311523,42.0
24,4.0,347.0,85.0,67.33778173094277,8.0,7026.834026539412,7323.0,10.0,-0.6952645594329914,516.3390744941607,367.5511113747516,0.2278146743774414,34.0
25,4.0,348.0,82.0,55.46434214859218,10.0,7015.216847566846,7323.0,24.0,-0.7224111274908829,313.1239461772493,241.36652702138508,0.23403620719909668,40.0
26,4.0,349.0,90.0,50.200561295785846,8.0,7004.24307226784,7324.0,28.0,-0.7086371398420983,378.628269793604,257.06030871097573,0.24566245079040527,40.0
27,4.0,350.0,85.0,92.72787860948266,5.0,7186.044551448972,7315.0,7049.0,-0.7106756127123024,388.55966850845834,318.294783097901,7.253664016723633,36.0
28,4.0,351.0,101.0,113.09869575250411,5.0,7171.222757244859,7300.0,27.0,-0.6821988736513642,557.6109249024903,411.40634963359844,0.245711088180542,39.0
29,4.0,352.0,100.0,150.5716865475208,10.0,7156.044551448971,7288.0,21.0,-0.6996771058968552,381.5149907145751,306.52658094671824,0.22588753700256348,49.0
30,4.0,353.0,94.0,78.86946947143696,5.0,7143.838912763363,7296.0,26.0,-0.6812423417306714,529.5314700266117,437.53823455779457,0.23635149002075195,34.0
31,4.0,354.0,94.0,62.94260076587008,4.0,7150.130273081071,7296.0,41.0,-0.7137566208900648,443.9231021281539,292.00711916333967,0.26733827590942383,49.0
32,4.0,355.0,89.0,99.24113143299715,2.0,7148.70459460996,7287.0,35.0,-0.6981874640954882,454.06169110128394,291.00020808154113,0.24716711044311523,41.0
33,4.0,356.0,98.0,100.40291431707671,5.0,7134.436109354893,7270.0,27.0,-0.6704149931968981,656.9234776034391,393.0592565733732,0.2282242774963379,44.0
34,4.0,357.0,89.0,126.29649777381579,6.0,7112.053152784796,7269.0,19.0,-0.6829086333009506,491.06594053652225,344.1034920997481,0.22998476028442383,41.0
