,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
0,0.0,3.0,142.0,88.00677820453619,52.0,0.0,7758.0,0.0,0.9178922437870938,1687.4851780065721,1503.6383192962103,0.18128466606140137,42.0
1,0.0,4.0,148.0,100.03982387687715,52.0,3.0,7702.0,3.0,0.20133087105184444,377.5469594984295,329.91774871022653,0.19771885871887207,42.0
2,0.0,5.0,153.0,103.03693501772604,62.0,3.0,7664.0,0.0,0.18256246039017388,340.1182147919162,265.2199637969202,0.1835939884185791,42.0
3,0.0,6.0,167.0,142.56365293093043,67.0,9.0,7614.0,6.0,0.20194709724665505,298.5883563331149,290.55431116135105,0.21485066413879395,56.0
4,0.0,7.0,132.0,114.08447281595359,50.0,17.0,7575.0,9.0,0.1887805045066866,296.1586155479258,315.45205023063727,0.22118210792541504,48.0
5,0.0,8.0,145.0,146.68527339345795,46.0,29.0,7530.0,13.0,0.19697210755201833,326.0582319515315,326.79760874199883,0.2157604694366455,53.0
6,0.0,9.0,157.0,88.82468076155857,60.0,38.0,7503.0,12.0,0.1978405929974123,378.27096729576215,346.14786077736153,0.2204148769378662,45.0
7,0.0,10.0,154.0,151.53135794671545,46.0,52.0,7483.0,16.0,0.230703952747211,407.1580044288953,399.9543839828234,0.23164629936218262,52.0
8,0.0,11.0,133.0,104.66590308803531,40.0,76.0,7472.0,29.0,0.1989574412793078,411.6786903652701,392.98484785870005,0.23639869689941406,40.0
9,0.0,12.0,135.0,92.5758127513183,48.0,98.0,7469.0,26.0,0.17460062272378707,321.50063551559833,313.8470925329275,0.24355196952819824,36.0
10,0.0,13.0,147.0,161.2151720246059,42.0,124.0,7450.0,29.0,0.2175105789249252,350.15239872435905,355.4030839562056,0.24801254272460938,54.0
11,0.0,14.0,134.0,128.34751602467563,42.0,146.97239704222937,7434.0,28.0,0.1759088201803407,294.08378612425076,278.60803509540074,0.2384188175201416,51.0
12,0.0,15.0,120.0,126.7851749733232,43.0,7303.449297494871,7410.0,7166.0,-0.733650470949581,335.16242993763626,312.01346941317297,7.396955251693726,34.0
13,0.0,16.0,142.0,103.4256239743071,40.0,7277.111243315673,7396.0,16.0,-0.6914458584172292,433.20991299993693,362.09141234723575,0.22778940200805664,49.0
14,0.0,17.0,130.0,114.14124378315807,33.0,7259.668102244577,7382.0,24.0,-0.6931033481298811,440.45439126336714,375.493609221051,0.23140573501586914,38.0
15,0.0,18.0,124.0,51.27928604408139,41.0,7195.647180056802,7386.0,23.0,-0.7185814323020832,372.63237963246775,363.5810740240804,0.23305273056030273,31.0
16,0.0,19.0,133.0,77.5280459779198,49.0,7086.689056183836,7390.0,37.0,-0.7140176179113222,259.9021815113092,235.7494933758826,0.2477247714996338,40.0
17,0.0,20.0,103.0,96.47523704757388,35.0,6833.493151211795,7393.0,42.0,-0.6874162734312743,253.1276001414717,260.6274974340613,0.2642495632171631,39.0
18,0.0,21.0,123.0,114.2838809866956,29.0,6257.919989421381,7375.0,37.0,-0.5838102800770779,296.0177283855937,318.085105525779,0.25016021728515625,48.0
19,0.0,22.0,108.0,93.42836718934775,14.0,5708.226934510799,7362.0,33.0,-0.5180640779268431,359.7733557655665,314.97615846757617,0.2443246841430664,44.0
20,0.0,23.0,115.0,72.848008365255,18.0,4645.203490634719,7368.0,28.0,-0.37061256392959274,417.59586683460657,357.0198111651598,0.23849153518676758,44.0
21,0.0,24.0,108.0,107.1668544831518,24.0,3971.3368765262494,7360.0,46.0,-0.30986255481041036,303.4381382455085,279.5131301034662,0.2758142948150635,45.0
22,0.0,25.0,118.0,115.08382826503323,23.0,3778.1103337312293,7351.0,36.0,-0.27114876859020454,323.8559721184247,285.78361399632195,0.23874425888061523,49.0
23,0.0,26.0,116.0,105.16952866969012,22.0,3309.3998907658784,7349.0,43.0,-0.21933767374841384,343.1671719532151,299.4728006297737,0.25464940071105957,45.0
24,0.0,27.0,109.0,65.21950295235521,21.0,2590.8235082862852,7355.0,54.0,-0.12835825395657263,389.18035002185024,377.66385208095016,0.2650785446166992,39.0
25,0.0,28.0,96.0,104.44957824841887,14.0,2056.165073497558,7356.0,59.0,-0.07900412109993304,307.4677876543483,296.5339619214101,0.2701289653778076,41.0
26,0.0,29.0,98.0,81.1961406823139,18.0,1946.5837336800826,7346.0,57.0,-0.05161714663791095,337.0932307419898,322.769400895133,0.26928257942199707,38.0
27,0.0,30.0,98.0,85.18354478919402,7.0,7133.835166932056,7340.0,6780.0,-0.6766039181547105,382.9735094489879,398.1735493547203,7.008408546447754,39.0
28,0.0,31.0,101.0,105.26636789706689,12.0,7127.520723431802,7325.0,37.0,-0.6992828644359275,337.8007281595819,287.93891956868174,0.2574315071105957,46.0
29,0.0,32.0,105.0,40.19896504472971,13.0,7116.515150461359,7322.0,43.0,-0.6861604571554611,375.6779033393359,384.31296972117343,0.2680838108062744,41.0
30,0.0,33.0,101.0,67.05679050291938,18.0,7067.656791199691,7315.0,55.0,-0.6868198372700647,336.6760698032085,303.7886327607448,0.27045345306396484,43.0
31,0.0,34.0,76.0,43.07465409013639,9.0,6964.04965849774,7321.0,56.0,-0.7034646028786122,265.33168920675416,273.18003264991785,0.2758059501647949,32.0
32,0.0,35.0,77.0,57.76539866139084,8.0,6782.428889319471,7324.0,66.0,-0.7005908613657104,265.625840164239,223.81257729008212,0.27783703804016113,35.0
33,0.0,36.0,110.0,56.09614039365112,11.0,6332.650607283393,7308.0,69.0,-0.577121014629479,441.6024184803373,384.5103278993811,0.28798341751098633,49.0
34,0.0,37.0,84.0,74.51823859220521,7.0,5842.299270565423,7304.0,56.0,-0.5652323009594546,240.60413507885278,234.56499710718526,0.27037811279296875,48.0
35,0.0,38.0,86.0,37.80857106589298,12.0,4825.7475107821565,7300.0,54.0,-0.4413179835008503,276.0294149370857,265.334376591416,0.28694939613342285,36.0
36,0.0,39.0,114.0,66.74310236795588,11.0,4214.964773108038,7291.0,66.0,-0.3057232789498201,361.6880664543205,373.9379432367732,0.28792381286621094,51.0
37,0.0,40.0,81.0,33.60969196223536,6.0,4062.841448314671,7301.0,65.0,-0.3422034291549032,299.96549527213574,302.8780278257527,0.2824275493621826,31.0
38,0.0,41.0,89.0,35.49917402913693,10.0,3646.5927393956963,7299.0,75.0,-0.2812242599808332,265.40247221741083,247.43500750345993,0.29832005500793457,41.0
39,0.0,42.0,83.0,37.2629254469671,7.0,2974.4868707973715,7305.0,79.0,-0.19012901139938698,330.6212301869309,314.8760331217709,0.3074617385864258,30.0
40,0.0,43.0,89.0,43.598244308355305,8.0,2308.098830526601,7306.0,89.0,-0.10246220927187011,317.67599715244796,295.66083848378,0.3171422481536865,35.0
41,0.0,44.0,94.0,66.31118960129314,10.0,2108.7105634942063,7310.0,84.0,-0.07296297973799781,306.1092972962015,292.37229207852215,0.31456828117370605,43.0
42,0.0,45.0,83.0,57.0165379122572,6.0,7084.460920318278,7315.0,6495.0,-0.7204182083068691,289.44933076257075,261.2099569614966,6.6763763427734375,41.0
43,0.0,46.0,83.0,44.489132022529226,8.0,7074.632384434161,7316.0,70.0,-0.7244813999949287,296.9039969881924,260.49681972406324,0.30054378509521484,41.0
44,0.0,47.0,93.0,44.795858267570665,10.0,7053.866756411545,7316.0,78.0,-0.6936061079498614,353.09600032317576,340.540207003236,0.2968602180480957,36.0
45,0.0,48.0,96.0,56.105259542227564,13.0,7049.436628865326,7310.0,75.0,-0.6947471929226783,303.8342021537246,284.72223976015084,0.3156850337982178,40.0
46,0.0,49.0,96.0,41.29999261223607,7.0,7035.441880540429,7316.0,78.0,-0.6882035635978969,469.90376273240327,330.8000891637348,0.2905135154724121,37.0
47,0.0,50.0,85.0,32.89640180494127,14.0,7026.634629481715,7328.0,92.0,-0.7230853928820586,249.74177228878398,227.88352398865572,0.32886624336242676,37.0
48,0.0,51.0,93.0,64.64349329720868,5.0,6703.8279878311705,7317.0,94.0,-0.6524685136171389,349.7585228076241,273.4203856642107,0.31327247619628906,49.0
49,0.0,52.0,78.0,34.47571135689388,13.0,6286.88090966893,7312.0,71.0,-0.6170043862674035,272.18141701748755,285.2607627386242,0.2988746166229248,34.0
50,0.0,53.0,90.0,41.96479301597605,17.0,5082.696557982645,7310.0,69.0,-0.4851703369592464,265.40737246082426,222.84872597512367,0.28066205978393555,36.0
51,0.0,54.0,101.0,50.519074849147934,13.0,4717.437072802857,7312.0,77.0,-0.3968335194032484,308.64261992885076,284.6452840149868,0.31522345542907715,45.0
52,0.0,55.0,70.0,44.56671684440145,1.0,4588.087818847706,7317.0,90.0,-0.4369527891714746,276.7744518119471,207.89665410577436,0.3190178871154785,29.0
53,0.0,56.0,78.0,59.368850857460785,1.0,4237.038950125012,7327.0,81.0,-0.3692855718737924,457.39113612017536,263.0221613464637,0.303128719329834,38.0
54,0.0,57.0,82.0,50.2611534767385,6.0,4184.388846099373,7325.0,107.0,-0.34422235073692775,426.85893732200566,348.520462446857,0.3276550769805908,30.0
55,0.0,58.0,79.0,44.66369938015161,2.0,4162.5202224585,7332.0,90.0,-0.34357597903067827,385.4703621285553,326.0610562656293,0.32390570640563965,29.0
56,0.0,59.0,74.0,33.38882370550454,8.0,4177.272436558818,7346.0,94.0,-0.36487875304867856,351.2563735536314,328.9792943203356,0.30860304832458496,22.0
57,0.0,60.0,77.0,49.93344773834847,5.0,7142.041817312918,7367.0,6260.0,-0.7297602118233115,333.26147089508595,286.17322876126855,6.501446723937988,33.0
58,0.0,61.0,79.0,61.16771665440317,3.0,7159.078303303493,7358.0,95.0,-0.7309134388131433,283.435664663084,210.06727041121485,0.32917094230651855,45.0
59,0.0,62.0,75.0,47.08881526787188,7.0,7144.0178639282185,7353.0,80.0,-0.7432864412993432,247.05823093906656,234.85737747090752,0.3154122829437256,33.0
60,0.0,63.0,77.0,42.930776331739914,5.0,7125.467681349685,7356.0,87.0,-0.7377118886075245,295.77183371329374,256.38667596905,0.3211965560913086,41.0
61,0.0,64.0,76.0,40.134011564457026,2.0,7122.35782511992,7347.0,96.0,-0.7323429195192404,281.38368092717064,233.78169924530084,0.33603978157043457,43.0
62,0.0,65.0,73.0,62.013794391975615,5.0,7081.530847011113,7353.0,99.0,-0.7431145914874584,335.55742755346,256.04785429669573,0.32080531120300293,31.0
63,0.0,66.0,65.0,42.325176048954724,3.0,6691.19617373163,7350.0,102.0,-0.7090629779980695,223.46965662371804,195.34483800583257,0.32231903076171875,31.0
64,0.0,67.0,83.0,67.41684193213814,6.0,6253.243042294755,7361.0,87.0,-0.6108690422047047,396.8057130266752,289.0563922916481,0.3033125400543213,31.0
65,0.0,68.0,85.0,42.73251296602869,6.0,5539.3578299654055,7374.0,94.0,-0.5280363998066733,365.70760017501016,287.5420501565568,0.3144707679748535,32.0
66,0.0,69.0,72.0,45.56286868728127,8.0,5413.608291443372,7372.0,96.0,-0.5269388799551002,257.60732963080955,286.65205632577636,0.31334733963012695,35.0
67,0.0,70.0,95.0,41.23846501011058,7.0,5413.973978509183,7370.0,108.0,-0.5004914221079027,334.7217347766018,288.317241422792,0.3280925750732422,44.0
68,0.0,71.0,64.0,39.55543213867191,7.0,5393.379452766959,7374.0,107.0,-0.5460209728421077,210.11378437574967,201.1095286509335,0.32766079902648926,29.0
69,0.0,72.0,67.0,42.47858919886511,2.0,5321.773658226157,7368.0,127.0,-0.516508893522154,295.6217809879672,248.2574323648223,0.3583366870880127,30.0
70,0.0,73.0,62.0,30.01374943335938,3.0,5211.896991309991,7364.0,105.0,-0.5143805513638178,262.05763464817574,239.40281099142885,0.3283870220184326,26.0
71,0.0,74.0,70.0,50.3735330036385,2.0,5211.279781227501,7359.0,110.0,-0.5063055336417968,215.67054213329538,205.67938299882007,0.3287327289581299,40.0
72,0.0,75.0,56.0,48.9030444284213,3.0,7055.843845977224,7360.0,5999.0,-0.7468853571736425,224.27635643758185,248.02565142248568,6.1958231925964355,23.0
73,0.0,76.0,81.0,59.620360718204964,3.0,7053.0197349543505,7352.0,100.0,-0.6942171402346666,334.165098389818,290.88883666848415,0.3375740051269531,37.0
74,0.0,77.0,61.0,35.78389817473422,0.0,7041.765371711408,7358.0,96.0,-0.7498966913537828,213.03628334939276,197.23140709904328,0.3109438419342041,28.0
75,0.0,78.0,59.0,31.4665485388928,1.0,7053.895259928804,7371.0,103.0,-0.734127191196535,237.5481308406779,234.285928162426,0.33834099769592285,32.0
76,0.0,79.0,63.0,44.57627062604594,5.0,7030.775413834517,7361.0,125.0,-0.7509176683693681,190.4208721834293,183.58398028035663,0.35690855979919434,28.0
77,0.0,80.0,76.0,32.90573209617143,6.0,6676.755283433702,7363.0,102.0,-0.6722520584837355,284.5045644321108,260.7208526417744,0.3173699378967285,36.0
78,0.0,81.0,75.0,55.7463850529147,4.0,6136.383784927729,7353.0,117.0,-0.6106038479705163,220.89581064421145,236.33273773116525,0.33992934226989746,41.0
79,0.0,82.0,84.0,54.062607013980156,4.0,5577.955116751529,7355.0,100.0,-0.5223451247909452,331.9379243610638,264.44977853220917,0.315216064453125,40.0
80,0.0,83.0,79.0,50.907202149080206,0.0,4786.823134618932,7340.0,105.0,-0.4397606146111812,307.82245802704347,248.5707097874365,0.3429093360900879,36.0
81,0.0,84.0,64.0,57.648892780846914,0.0,4674.56607229369,7348.0,107.0,-0.42937390998489633,285.6489591974787,246.08014588912556,0.32805752754211426,29.0
82,0.0,85.0,66.0,18.73526977740206,3.0,4690.257228547076,7360.0,133.0,-0.4393633343548018,270.4526418643072,250.13870216327632,0.3702552318572998,27.0
83,0.0,86.0,52.0,37.8663367756365,1.0,4693.514559721885,7372.0,121.0,-0.43962530111812015,265.1404662685236,259.68048718758655,0.34165382385253906,18.0
84,0.0,87.0,48.0,24.38751441061416,1.0,4685.755639528267,7387.0,138.0,-0.48178506282410893,149.52117466762138,140.88086676800594,0.37841248512268066,23.0
85,0.0,88.0,64.0,54.91961724678966,0.0,4666.142010437732,7379.0,125.0,-0.4455780073691855,194.2821673376784,178.1594582939615,0.36011409759521484,37.0
86,0.0,89.0,58.0,30.644238428096056,3.0,4653.389279181634,7390.0,121.0,-0.45455827414571104,216.4472257524867,217.01510227269318,0.35025596618652344,24.0
87,0.0,90.0,52.0,31.349310502228406,3.0,7100.088055842914,7395.0,5828.0,-0.7760732848177696,165.5048471845148,133.56493905213938,6.0479819774627686,25.0
88,0.0,91.0,60.0,30.97676135552942,6.0,7104.867921427723,7399.0,113.0,-0.7587148699119197,211.34824214340188,225.55847990676557,0.36431097984313965,28.0
89,0.0,92.0,58.0,42.821416771218004,3.0,7116.7829370653635,7410.0,111.0,-0.7770890372292456,209.25990484838985,172.9082557833135,0.3382902145385742,20.0
90,0.0,93.0,53.0,32.310773452579426,0.0,7141.225119474742,7437.0,114.0,-0.7880552302009605,233.08525919101885,160.39905037406788,0.35176920890808105,24.0
91,0.0,94.0,70.0,44.79120872837495,4.0,7175.555187234011,7432.0,144.0,-0.7494955399183496,320.4610490121013,226.15191441417846,0.38330078125,28.0
92,0.0,95.0,56.0,48.4464622639728,0.0,7158.064439000407,7430.0,116.0,-0.772080501014166,246.23803456711903,203.12376556706295,0.3465597629547119,29.0
93,0.0,96.0,51.0,40.30315071211959,4.0,6839.330440785576,7433.0,124.0,-0.7426440722126699,170.24947197159054,163.91232595611655,0.3463129997253418,26.0
94,0.0,97.0,55.0,32.82392241700629,6.0,6468.864231194236,7437.0,117.0,-0.6981285637574217,150.49562109021645,156.59715486592177,0.33690953254699707,25.0
95,0.0,98.0,58.0,45.78300993163868,3.0,5315.55198730531,7430.0,121.0,-0.5458374700491646,185.9613956055291,163.78792616981082,0.34418749809265137,33.0
96,0.0,99.0,73.0,34.32012619960222,3.0,4969.889655107012,7423.0,119.0,-0.48466698491230176,215.7582483141705,207.11254392738192,0.34322142601013184,37.0
97,0.0,100.0,66.0,36.74723955670315,8.0,4856.332903113923,7429.0,144.0,-0.47920429506581286,203.9689406563266,190.969500826468,0.3677182197570801,31.0
98,0.0,101.0,52.0,17.1084904969051,3.0,4535.475792823081,7437.0,140.0,-0.45769658460510954,187.3744029896261,201.15747425326117,0.36174607276916504,26.0
99,0.0,102.0,70.0,25.75750582345541,2.0,4476.845427443891,7450.0,146.0,-0.4067511845749294,341.0656183821702,295.8584269950734,0.3844032287597656,25.0
100,0.0,103.0,66.0,32.037375605550146,1.0,4475.811118984338,7456.0,140.0,-0.4217236962176827,310.61540031143886,219.8204711445942,0.36083245277404785,23.0
101,0.0,104.0,62.0,44.23558230603838,1.0,4477.067993509753,7464.0,140.0,-0.4213719985401383,257.8341022953791,210.8124592761269,0.36381053924560547,29.0
102,0.0,105.0,44.0,13.496865374736243,1.0,7157.704209508308,7474.0,5679.0,-0.799558354903759,173.12977546949332,155.47574436756622,5.894992351531982,21.0
103,0.0,106.0,48.0,17.9463946480567,1.0,7203.290491899214,7485.0,135.0,-0.79768132645669,150.85855100027038,129.48214760496558,0.3588135242462158,24.0
104,0.0,107.0,68.0,27.957970763101514,0.0,7201.836867658554,7478.0,132.0,-0.7502005894350035,285.65594450104254,265.750314760553,0.35561251640319824,30.0
105,0.0,108.0,43.0,16.59076782455524,0.0,7197.206792024014,7500.0,125.0,-0.7883183450417022,263.1486620861033,225.39690945716575,0.3475799560546875,12.0
106,0.0,109.0,60.0,22.61365202331232,4.0,7220.190897995498,7491.0,164.0,-0.7770194659368883,175.2848745215233,172.6215753472061,0.3918278217315674,31.0
107,0.0,110.0,32.0,15.3328597892065,2.0,7201.185736131705,7511.0,135.0,-0.8331493591885462,113.38553808184952,116.36006386753434,0.3545999526977539,15.0
108,0.0,111.0,44.0,20.572807381598928,2.0,7197.667377473126,7514.0,147.0,-0.798060756389539,159.3443413308196,141.9888836583159,0.3761770725250244,24.0
109,0.0,112.0,50.0,15.316987342026104,5.0,7145.683663778183,7505.0,127.0,-0.7875841629022631,178.18612824478623,156.73757168176235,0.3524289131164551,22.0
110,0.0,113.0,60.0,24.976802771569734,7.0,6297.358201712227,7499.0,120.0,-0.6551158655681633,247.41326803524134,220.75757399876238,0.34117889404296875,23.0
111,0.0,114.0,50.0,22.97180578095966,0.0,5905.62781863028,7519.0,134.0,-0.6279466785163308,206.38345171784022,184.69743593226667,0.3744089603424072,29.0
112,0.0,115.0,46.0,28.03982871875183,3.0,5369.3519328866405,7517.0,174.0,-0.5730799624362035,174.6064017394092,169.67604218410997,0.40575385093688965,21.0
113,0.0,116.0,48.0,35.39236795950085,0.0,4700.9977440185585,7524.0,146.0,-0.4743417511759631,224.74662517183606,189.49138547782422,0.3718290328979492,25.0
114,0.0,117.0,43.0,29.417649292708788,1.0,4624.1745682026885,7527.0,155.0,-0.4887720386641021,133.76551236466184,116.55068679628675,0.3896458148956299,28.0
115,0.0,118.0,55.0,27.21104883544077,2.0,4611.057114208612,7520.0,155.0,-0.46534467900605847,174.6652311049038,162.1095718480792,0.36617279052734375,28.0
116,0.0,119.0,62.0,45.46114007325191,1.0,4588.213822064636,7515.0,149.0,-0.43769799296020295,220.0530496647625,202.47357219906553,0.38712620735168457,33.0
117,0.0,120.0,57.0,31.114302930344362,0.0,7211.037358897215,7518.0,5544.0,-0.7672146722486914,264.9436952782853,214.94575954039465,5.77414083480835,25.0
118,0.0,121.0,56.0,37.94575256047918,0.0,7211.3710130716245,7514.0,147.0,-0.7585513259885488,225.2393709383905,228.80376446467199,0.3773620128631592,24.0
